log_q,log_p,log_y,share,log_hhsize,log_driver,log_hhr_age,total_wrkr,publictransit_d,cl5_smtown_d,cl5_suburban_d,cl5_secondcity_d,cl5_urban_d,popdensity_d2,popdensity_d3,popdensity_d4,popdensity_d5,popdensity_d6,popdensity_d7,popdensity_d8,state_fips,distance_oil1000
7.1397514,.29773864,10.95954,.02953881,1.0986123,.69314718,3.7841897,2,1,0,1,0,0,0,0,0,0,0,1,0,NY,2.1332705
7.6217608,.29776052,9.7699566,.15716885,1.3862944,1.0986123,3.9889841,2,0,0,0,0,1,0,0,0,0,0,1,0,NY,2.1332705
7.3387523,.29772934,11.407565,.023027109,1.6094379,.69314718,3.8501475,1,1,0,1,0,0,0,0,0,0,1,0,0,NY,2.1332705
7.7871957,.2977559,11.119883,.048077963,1.3862944,.69314718,3.5553482,2,0,1,0,0,0,1,0,0,0,0,0,0,NY,2.1332705
6.7076159,.29763836,10.768485,.023208639,1.3862944,.69314718,3.4339871,1,1,1,0,0,0,1,0,0,0,0,0,0,NY,2.1332705
7.3705287,.29769519,11.407565,.023769764,1.6094379,1.3862944,4.2341065,2,1,0,1,0,0,0,0,0,1,0,0,0,NY,2.1332705
6.9308228,.29771608,11.191341,.01900976,1.0986123,.69314718,3.2580965,1,0,0,1,0,0,0,0,0,1,0,0,0,NY,2.1332705
7.7900224,.29773244,11.695247,.027119778,1.6094379,1.3862944,4.1271343,4,0,1,0,0,0,1,0,0,0,0,0,0,NY,2.1332705
4.7502532,.29750726,11.407565,.0017297047,1.0986123,0,3.6888795,2,1,0,1,0,0,0,0,0,0,1,0,0,NY,2.1332705
7.6798124,.29775378,11.695247,.024290238,1.0986123,.69314718,3.5263605,2,1,1,0,0,0,1,0,0,0,0,0,0,NY,2.1332705
7.0610991,.29788521,10.388995,.048315108,1.3862944,.69314718,3.713572,2,0,0,0,0,1,0,0,0,0,1,0,0,NY,2.1332705
7.3611131,.29774332,10.388995,.065210216,1.7917595,.69314718,3.6109178,2,1,1,0,0,0,1,0,0,0,0,0,0,NY,2.1332705
5.8321886,.29768297,11.407565,.0051041897,1.6094379,.69314718,3.4657359,2,1,0,0,0,1,0,0,0,0,0,0,1,NY,2.1332705
6.9183354,.29760188,10.221941,.049489047,1.7917595,.69314718,3.6109178,2,0,1,0,0,0,1,0,0,0,0,0,0,NY,2.1332705
6.9519391,.29775652,10.868568,.026812881,1.3862944,0,3.8066626,1,1,0,1,0,0,0,0,0,0,1,0,0,NY,2.1332705
7.7128129,.2977545,11.191341,.041553453,1.3862944,1.0986123,3.6635616,3,0,1,0,0,0,0,0,0,1,0,0,0,NY,2.1332705
7.5501013,.29775175,11.407565,.028447015,1.6094379,.69314718,3.6109178,2,0,0,1,0,0,0,0,1,0,0,0,0,NY,2.1332705
7.732358,.29770827,11.119883,.045510303,1.7917595,1.3862944,4.1431346,3,1,0,0,0,1,0,0,0,0,0,1,0,NY,2.1332705
7.6766577,.29774529,10.768485,.061171003,1.6094379,.69314718,3.7376697,2,0,1,0,0,0,0,0,1,0,0,0,0,NY,2.1332705
6.8931804,.29771218,11.695247,.011060726,1.3862944,.69314718,3.5553482,2,1,0,0,1,0,0,0,0,1,0,0,0,NY,2.1332705
7.5505142,.29773715,11.695247,.021343762,1.7917595,.69314718,3.7841897,3,0,0,0,1,0,0,0,1,0,0,0,0,NY,2.1332705
6.3057494,.29772314,10.657259,.017356521,1.3862944,1.0986123,3.6375861,1,0,1,0,0,0,1,0,0,0,0,0,0,NY,2.1332705
6.5222192,.29769546,10.532096,.024424177,1.3862944,1.0986123,3.9702919,2,0,0,1,0,0,0,0,0,0,1,0,0,NY,2.1332705
8.0659389,.29775998,11.407565,.047650293,1.3862944,.69314718,3.6109178,2,1,1,0,0,0,1,0,0,0,0,0,0,NY,2.1332705
7.303493,.2977536,11.258033,.02581534,1.0986123,.69314718,3.4011974,2,0,1,0,0,0,1,0,0,0,0,0,0,NY,2.1332705
7.2279592,.29770067,11.695247,.015458639,1.3862944,.69314718,3.6109178,1,0,0,1,0,0,0,0,1,0,0,0,0,NY,2.1332705
6.7261667,.29774228,10.021271,.049918603,1.0986123,0,3.6635616,2,1,0,0,0,1,0,0,0,0,0,0,1,NY,2.1332705
6.8854709,.29770234,9.7699566,.075261764,1.3862944,.69314718,3.4965076,1,1,0,0,1,0,0,0,0,0,1,0,0,NY,2.1332705
6.9224439,.29771775,11.042922,.021867361,1.3862944,1.0986123,3.7376697,2,0,0,1,0,0,0,0,0,0,1,0,0,NY,2.1332705
6.2383771,.29764828,11.695247,.0057461704,1.3862944,.69314718,3.7841897,2,1,0,1,0,0,0,0,0,0,0,1,0,NY,2.1332705
4.9930053,.29744989,10.532096,.0052915649,1.0986123,.69314718,3.3672957,2,0,1,0,0,0,0,0,1,0,0,0,0,NY,2.1332705
7.0941272,.29774651,11.695247,.013522867,1.6094379,.69314718,3.713572,1,1,0,1,0,0,0,0,0,0,1,0,0,NY,2.1332705
6.3243752,.29759073,11.695247,.0062618395,1.0986123,.69314718,3.583519,1,0,1,0,0,0,0,0,0,1,0,0,0,NY,2.1332705
7.3057408,.29774147,11.695247,.016709721,1.0986123,.69314718,3.9120231,2,1,0,1,0,0,0,1,0,0,0,0,0,NY,2.1332705
6.8602781,.2547223,10.868568,.023433985,1.3862944,.69314718,3.6375861,1,0,0,1,0,0,0,0,1,0,0,0,0,NC,1.3111104
6.8109808,.25484076,10.532096,.031233164,1.3862944,1.0986123,3.713572,2,0,1,0,0,0,0,0,0,1,0,0,0,NC,1.3111104
8.1486111,.25493389,11.407565,.049587332,1.6094379,1.0986123,3.7612002,2,0,1,0,0,0,1,0,0,0,0,0,0,NC,1.3111104
7.2811718,.2547709,10.388995,.057667997,1.0986123,.69314718,3.5263605,2,0,1,0,0,0,0,0,1,0,0,0,0,NC,1.3111104
7.5436969,.25478375,11.695247,.020307476,1.3862944,.69314718,3.6635616,2,0,1,0,0,0,1,0,0,0,0,0,0,NC,1.3111104
7.9819927,.25492272,10.95954,.065702073,1.0986123,.69314718,3.6375861,2,0,1,0,0,0,1,0,0,0,0,0,0,NC,1.3111104
7.4992747,.25488722,11.695247,.019427121,1.6094379,.69314718,3.6375861,1,0,0,0,1,0,0,0,1,0,0,0,0,NC,1.3111104
6.341671,.25459257,10.657259,.017231854,1.0986123,.69314718,3.583519,2,0,1,0,0,0,0,0,1,0,0,0,0,NC,1.3111104
6.8637881,.25465715,10.532096,.032920785,1.3862944,.69314718,3.6888795,2,0,1,0,0,0,1,0,0,0,0,0,0,NC,1.3111104
7.4856386,.25490218,10.221941,.083626024,1.3862944,.69314718,3.6375861,1,0,1,0,0,0,1,0,0,0,0,0,0,NC,1.3111104
7.4218259,.25481868,11.407565,.023970766,1.3862944,.69314718,3.5553482,1,0,0,0,1,0,0,0,0,1,0,0,0,NC,1.3111104
8.4900064,.25497618,10.532096,.16744286,1.3862944,0,3.3672957,1,0,1,0,0,0,0,1,0,0,0,0,0,NC,1.3111104
7.7580557,.25486875,11.695247,.025164463,1.0986123,.69314718,3.8918202,1,0,1,0,0,0,1,0,0,0,0,0,0,NC,1.3111104
7.3326483,.25486737,11.258033,.025463292,1.0986123,.69314718,3.4011974,2,0,0,0,1,0,1,0,0,0,0,0,0,NC,1.3111104
6.8881111,.25478625,10.657259,.029766787,1.3862944,.69314718,3.6109178,1,0,1,0,0,0,0,1,0,0,0,0,0,NC,1.3111104
6.9812427,.25470686,10.95954,.024147112,1.3862944,.69314718,3.5553482,2,0,1,0,0,0,1,0,0,0,0,0,0,NC,1.3111104
7.1473274,.25484872,10.657259,.038577616,1.3862944,.69314718,3.4011974,2,0,0,0,1,0,0,1,0,0,0,0,0,NC,1.3111104
4.7166381,.25609162,11.119883,.0021395639,1.3862944,.69314718,3.6635616,2,0,0,0,1,0,0,0,0,1,0,0,0,NC,1.3111104
8.0395279,.25486311,11.407565,.044459611,1.3862944,1.0986123,2.8903718,3,0,1,0,0,0,1,0,0,0,0,0,0,NC,1.3111104
7.3450069,.25473219,10.657259,.047004107,1.6094379,1.0986123,3.3322046,2,0,1,0,0,0,1,0,0,0,0,0,0,NC,1.3111104
6.8335047,.25475731,11.695247,.0099818679,1.6094379,.69314718,3.5263605,2,0,0,0,1,0,0,0,0,1,0,0,0,NC,1.3111104
7.2864933,.25474051,9.7699566,.1076659,1.0986123,.69314718,3.3322046,2,0,1,0,0,0,1,0,0,0,0,0,0,NC,1.3111104
7.3122268,.25488871,11.258033,.024949094,1.3862944,.69314718,3.8286414,2,0,1,0,0,0,0,1,0,0,0,0,0,NC,1.3111104
7.5467663,.25483993,10.221941,.088891819,1.3862944,.69314718,3.4011974,1,0,1,0,0,0,1,0,0,0,0,0,0,NC,1.3111104
7.8037024,.25496826,10.388995,.097264148,1.0986123,.69314718,3.8918202,2,0,0,1,0,0,0,0,0,1,0,0,0,NC,1.3111104
6.0829306,.25465336,9.4334841,.045234274,1.0986123,.69314718,3.1780539,1,0,0,1,0,0,0,0,0,0,0,1,0,NC,1.3111104
6.8856997,.25479743,10.532096,.03365482,1.3862944,.69314718,3.583519,2,0,1,0,0,0,0,1,0,0,0,0,0,NC,1.3111104
7.6576643,.25484049,10.221941,.099317186,1.3862944,.69314718,3.4965076,1,0,1,0,0,0,1,0,0,0,0,0,0,NC,1.3111104
7.6005964,.25490996,10.868568,.049140979,1.0986123,.69314718,3.4965076,2,0,0,1,0,0,0,0,1,0,0,0,0,NC,1.3111104
6.8453674,.25471693,10.657259,.028519282,1.3862944,.69314718,3.9512436,3,0,1,0,0,0,1,0,0,0,0,0,0,NC,1.3111104
6.5511417,.25479493,10.868568,.017203683,1.3862944,.69314718,3.6109178,2,0,1,0,0,0,1,0,0,0,0,0,0,NC,1.3111104
6.1365333,.25472063,11.258033,.0076981192,1.3862944,.69314718,3.4657359,2,0,1,0,0,0,0,1,0,0,0,0,0,NC,1.3111104
7.298008,.25484112,11.407565,.02117962,1.6094379,.69314718,3.4657359,1,0,0,1,0,0,0,0,0,1,0,0,0,NC,1.3111104
7.7418218,.25494331,11.119883,.04401971,1.0986123,.69314718,3.4657359,2,0,1,0,0,0,1,0,0,0,0,0,0,NC,1.3111104
7.4518695,.25486386,10.221941,.080846116,1.6094379,.69314718,3.3322046,1,0,1,0,0,0,0,0,0,0,0,0,0,NC,1.3111104
7.126833,.2548559,10.768485,.03381684,1.6094379,1.0986123,3.7376697,2,0,1,0,0,0,0,1,0,0,0,0,0,NC,1.3111104
7.0016074,.25487837,10.388995,.04360823,1.0986123,.69314718,3.2958369,2,0,1,0,0,0,0,1,0,0,0,0,0,NC,1.3111104
7.1019754,.25465697,11.695247,.013054599,1.3862944,.69314718,3.7612002,1,0,1,0,0,0,0,0,1,0,0,0,0,NC,1.3111104
7.4040709,.25486228,10.388995,.065215223,1.3862944,.69314718,3.3672957,2,0,1,0,0,0,1,0,0,0,0,0,0,NC,1.3111104
7.1437812,.25486228,10.95954,.028413331,1.0986123,.69314718,3.2958369,1,0,0,0,1,0,0,0,1,0,0,0,0,NC,1.3111104
7.3288641,.2548207,11.119883,.029123841,1.3862944,.69314718,3.4339871,1,0,1,0,0,0,0,1,0,0,0,0,0,NC,1.3111104
7.4651728,.25487366,11.695247,.018775536,1.0986123,.69314718,3.4339871,2,0,1,0,0,0,0,0,0,1,0,0,0,NC,1.3111104
6.7042508,.25503448,10.95954,.01831097,1.6094379,.69314718,3.4339871,2,0,1,0,0,0,0,0,0,1,0,0,0,NC,1.3111104
6.9254136,.2548815,11.407565,.014592174,1.0986123,.69314718,3.6375861,2,0,1,0,0,0,0,1,0,0,0,0,0,NC,1.3111104
6.6997261,.25467712,10.388995,.032238558,1.3862944,.69314718,3.7612002,2,0,1,0,0,0,1,0,0,0,0,0,0,NC,1.3111104
6.8665972,.25477886,10.95954,.021533092,1.3862944,1.0986123,2.8903718,3,0,0,1,0,0,0,0,0,1,0,0,0,NC,1.3111104
8.0446711,.25488871,11.695247,.033517525,1.3862944,1.0986123,3.583519,3,0,1,0,0,0,0,1,0,0,0,0,0,NC,1.3111104
7.4400625,.25480667,11.695247,.018308718,1.3862944,.69314718,3.7841897,2,0,1,0,0,0,0,0,1,0,0,0,0,NC,1.3111104
7.5034642,.25487623,11.407565,.026011296,1.3862944,.69314718,3.583519,2,0,1,0,0,0,0,1,0,0,0,0,0,NC,1.3111104
7.4336734,.25471741,11.695247,.018190494,1.3862944,.69314718,3.7376697,2,0,0,0,1,0,0,1,0,0,0,0,0,NC,1.3111104
7.6708465,.25473672,11.695247,.023059817,1.0986123,.69314718,3.4965076,2,0,1,0,0,0,0,1,0,0,0,0,0,NC,1.3111104
7.8460579,.25495955,10.532096,.087941915,1.3862944,.69314718,3.4011974,2,0,1,0,0,0,1,0,0,0,0,0,0,NC,1.3111104
7.4805579,.25488567,11.695247,.019066863,1.6094379,.69314718,3.6635616,2,0,1,0,0,0,0,0,1,0,0,0,0,NC,1.3111104
6.697423,.25476307,11.119883,.015487889,1.3862944,.69314718,4.0775375,2,0,0,0,1,0,0,0,1,0,0,0,0,NC,1.3111104
8.1060038,.25496429,11.695247,.035640266,1.6094379,1.0986123,4.0253515,3,0,0,0,1,0,0,0,1,0,0,0,0,NC,1.3111104
7.3668814,.25489306,11.407565,.022690913,1.6094379,1.0986123,3.6888795,1,0,0,0,1,0,0,0,0,1,0,0,0,NC,1.3111104
7.0278258,.25473368,11.695247,.012122555,1.3862944,.69314718,3.4965076,1,0,1,0,0,0,0,0,0,1,0,0,0,NC,1.3111104
7.3242908,.25465947,11.407565,.021739706,1.3862944,.69314718,3.7376697,2,0,0,1,0,0,0,1,0,0,0,0,0,NC,1.3111104
7.133399,.25487909,11.407565,.017965771,1.0986123,.69314718,3.7841897,1,0,0,1,0,0,0,0,0,1,0,0,0,NC,1.3111104
6.0618477,.25470263,8.922658,.073821299,1.3862944,0,3.3322046,2,0,1,0,0,0,1,0,0,0,0,0,0,NC,1.3111104
6.8049431,.25476629,10.221941,.042331155,1.0986123,.69314718,3.1354942,1,0,0,0,1,0,0,0,0,1,0,0,0,NC,1.3111104
7.7660942,.2549412,10.868568,.057987202,1.3862944,.69314718,3.8066626,1,0,1,0,0,0,0,0,1,0,0,0,0,NC,1.3111104
7.7247801,.25498646,11.695247,.024343746,1.0986123,.69314718,3.5553482,2,0,1,0,0,0,1,0,0,0,0,0,0,NC,1.3111104
7.5892315,.25494146,10.95954,.044362206,1.0986123,.69314718,3.5263605,1,0,1,0,0,0,1,0,0,0,0,0,0,NC,1.3111104
7.7642088,.25486052,11.695247,.025319573,1.6094379,1.0986123,3.8066626,2,0,0,0,1,0,0,0,0,1,0,0,0,NC,1.3111104
7.2292233,.25460875,11.042922,.028464723,1.0986123,.69314718,3.5553482,2,0,0,0,1,0,0,0,1,0,0,0,0,NC,1.3111104
7.795166,.25493693,11.695247,.026117651,1.6094379,.69314718,3.6635616,2,0,1,0,0,0,1,0,0,0,0,0,0,NC,1.3111104
7.3056531,.25475907,11.191341,.02649154,1.3862944,.69314718,3.4657359,2,0,1,0,0,0,0,1,0,0,0,0,0,NC,1.3111104
7.2644053,.2548331,10.532096,.049151018,1.0986123,.69314718,3.4011974,1,0,1,0,0,0,0,1,0,0,0,0,0,NC,1.3111104
8.0047836,.25491902,11.407565,.042943817,1.3862944,.69314718,3.871201,2,0,1,0,0,0,1,0,0,0,0,0,0,NC,1.3111104
6.8311877,.25478432,10.532096,.031868909,1.0986123,.69314718,3.6888795,1,0,1,0,0,0,1,0,0,0,0,0,0,NC,1.3111104
7.0896211,.25485545,11.695247,.012896873,1.0986123,.69314718,3.871201,2,0,1,0,0,0,1,0,0,0,0,0,0,NC,1.3111104
7.2197485,.25478864,10.657259,.041472606,1.3862944,1.0986123,3.871201,3,0,1,0,0,0,1,0,0,0,0,0,0,NC,1.3111104
8.0664024,.25490442,11.695247,.034254398,1.0986123,.69314718,3.8501475,2,0,0,0,1,0,0,0,1,0,0,0,0,NC,1.3111104
6.4421053,.2545349,10.868568,.015422495,1.0986123,.69314718,3.2958369,2,0,0,0,1,0,0,0,1,0,0,0,0,NC,1.3111104
8.8536835,.2549918,11.695247,.075277664,1.3862944,1.3862944,3.9120231,2,0,1,0,0,0,1,0,0,0,0,0,0,NC,1.3111104
6.8019967,.25469753,10.868568,.022106711,1.0986123,.69314718,3.713572,2,0,0,0,1,0,0,0,1,0,0,0,0,NC,1.3111104
6.1888623,.25437489,10.657259,.014786777,1.3862944,1.0986123,3.5263605,3,0,1,0,0,0,1,0,0,0,0,0,0,NC,1.3111104
7.4096084,.25484455,11.119883,.031573731,1.7917595,1.3862944,3.6375861,4,0,1,0,0,0,0,1,0,0,0,0,0,NC,1.3111104
6.9640203,.254686,10.388995,.041991454,1.3862944,.69314718,3.6375861,2,0,1,0,0,0,1,0,0,0,0,0,0,NC,1.3111104
6.2356634,.25446096,10.657259,.015496596,1.6094379,.69314718,3.2958369,2,0,1,0,0,0,1,0,0,0,0,0,0,NC,1.3111104
7.3146219,.254895,11.119883,.028714124,1.3862944,.69314718,3.713572,2,0,1,0,0,0,0,1,0,0,0,0,0,NC,1.3111104
7.3679881,.25478014,11.695247,.01703511,1.3862944,1.0986123,3.9702919,3,0,0,1,0,0,0,1,0,0,0,0,0,NC,1.3111104
8.7028561,.2548888,11.695247,.064731859,1.3862944,.69314718,3.4657359,2,0,0,1,0,0,0,0,1,0,0,0,0,NC,1.3111104
7.0796409,.25472647,11.407565,.017022869,1.6094379,1.0986123,3.8286414,1,0,1,0,0,0,0,1,0,0,0,0,0,NC,1.3111104
6.3788605,.25452048,11.695247,.0063337288,1.3862944,.69314718,3.9120231,2,0,0,0,1,0,0,0,0,0,1,0,0,NC,1.3111104
5.8731017,.25472397,9.7699566,.026196478,1.0986123,.69314718,3.2580965,1,0,1,0,0,0,1,0,0,0,0,0,0,NC,1.3111104
7.3207264,.25482672,11.258033,.025160491,1.3862944,.69314718,3.4965076,2,0,0,0,1,0,0,0,0,1,0,0,0,NC,1.3111104
7.8079257,.2550489,11.119883,.047032882,1.3862944,.69314718,3.4011974,2,0,0,0,1,0,0,1,0,0,0,0,0,NC,1.3111104
5.7417531,.2542904,11.407565,.0044648433,1.0986123,1.0986123,3.9318256,2,0,0,1,0,0,0,0,0,1,0,0,0,NC,1.3111104
7.0024281,.25487226,10.021271,.063040994,1.0986123,.69314718,3.3672957,2,0,0,1,0,0,0,1,0,0,0,0,0,NC,1.3111104
7.4847326,.25481793,11.695247,.019145332,1.0986123,.69314718,3.8066626,1,0,1,0,0,0,1,0,0,0,0,0,0,NC,1.3111104
7.1311035,.25462139,10.657259,.037948146,1.6094379,.69314718,3.4339871,2,0,1,0,0,0,1,0,0,0,0,0,0,NC,1.3111104
6.5921063,.25463322,11.407565,.010453425,1.6094379,.69314718,3.6109178,1,0,0,1,0,0,0,0,1,0,0,0,0,NC,1.3111104
7.6624341,.25490311,11.695247,.022870447,1.3862944,.69314718,3.8286414,1,0,0,0,1,0,0,1,0,0,0,0,0,NC,1.3111104
6.8368864,.25483394,10.95954,.020903897,1.0986123,.69314718,3.713572,1,0,1,0,0,0,1,0,0,0,0,0,0,NC,1.3111104
6.8961725,.25471213,10.95954,.022177972,1.0986123,.69314718,3.8286414,2,0,1,0,0,0,0,0,1,0,0,0,0,NC,1.3111104
7.2846842,.25490007,11.695247,.015675399,1.3862944,.69314718,4.0073333,3,0,1,0,0,0,0,1,0,0,0,0,0,NC,1.3111104
7.9043212,.25495937,10.768485,.073593058,1.0986123,.69314718,3.5263605,2,0,0,0,1,0,1,0,0,0,0,0,0,NC,1.3111104
7.273591,.2547881,10.868568,.035430253,1.3862944,.69314718,3.583519,1,0,1,0,0,0,1,0,0,0,0,0,0,NC,1.3111104
7.5855522,.2547603,11.695247,.021174988,1.3862944,1.0986123,3.9318256,3,0,1,0,0,0,0,1,0,0,0,0,0,NC,1.3111104
6.9492455,.25477508,11.695247,.01120689,1.6094379,.69314718,3.6888795,2,0,1,0,0,0,0,0,0,1,0,0,0,NC,1.3111104
6.8833461,.2548368,10.657259,.029626783,1.3862944,.69314718,3.6375861,1,0,1,0,0,0,1,0,0,0,0,0,0,NC,1.3111104
7.7369041,.25481054,11.191341,.040777415,1.3862944,1.0986123,3.8066626,3,0,1,0,0,0,1,0,0,0,0,0,0,NC,1.3111104
7.3081489,.25489092,10.868568,.036679808,1.3862944,.69314718,3.6635616,3,0,0,1,0,0,0,0,1,0,0,0,0,NC,1.3111104
7.107605,.25483596,11.695247,.013130652,1.3862944,.69314718,3.4339871,1,0,1,0,0,0,0,0,1,0,0,0,0,NC,1.3111104
8.0314369,.25484326,10.657259,.093389243,1.7917595,1.3862944,3.8066626,3,0,1,0,0,0,0,0,1,0,0,0,0,NC,1.3111104
5.9429517,.25468028,9.7699566,.028090494,1.6094379,.69314718,3.0445225,1,0,0,0,1,0,0,0,1,0,0,0,0,NC,1.3111104
7.6238208,.25494581,11.042922,.042249814,1.3862944,.69314718,3.4339871,1,0,1,0,0,0,1,0,0,0,0,0,0,NC,1.3111104
7.8914843,.25508225,11.119883,.05113345,1.3862944,1.0986123,3.8501475,1,0,0,1,0,0,0,0,0,1,0,0,0,NC,1.3111104
7.2314367,.254861,11.407565,.019815966,1.3862944,.69314718,3.4657359,1,0,1,0,0,0,0,0,1,0,0,0,0,NC,1.3111104
7.6167064,.25495836,11.258033,.033831321,1.0986123,.69314718,3.583519,2,0,1,0,0,0,1,0,0,0,0,0,0,NC,1.3111104
6.5509601,.25487015,11.695247,.0075258096,1.3862944,.69314718,3.7612002,2,0,1,0,0,0,0,1,0,0,0,0,0,NC,1.3111104
5.6785841,.25448674,10.768485,.0079434002,1.3862944,.69314718,3.583519,2,0,1,0,0,0,1,0,0,0,0,0,0,NC,1.3111104
7.4503331,.25462776,10.768485,.046722747,1.3862944,.69314718,3.4657359,2,0,1,0,0,0,1,0,0,0,0,0,0,NC,1.3111104
6.922245,.25470549,11.695247,.010907589,1.3862944,.69314718,3.5553482,2,0,0,0,1,0,0,1,0,0,0,0,0,NC,1.3111104
6.8926573,.25494617,11.695247,.010592133,1.3862944,.69314718,3.5553482,1,0,0,0,1,0,0,0,1,0,0,0,0,NC,1.3111104
6.4006867,.2545982,10.657259,.018279508,1.0986123,.69314718,4.1431346,0,0,1,0,0,0,0,0,0,1,0,0,0,NC,1.3111104
7.2474751,.25489342,10.657259,.042643059,1.6094379,.69314718,3.5263605,2,0,0,0,1,0,0,0,1,0,0,0,0,NC,1.3111104
6.8345928,.25476769,11.042922,.019186249,1.0986123,.69314718,3.9512436,2,0,0,0,1,0,1,0,0,0,0,0,0,NC,1.3111104
7.4946585,.25489461,10.532096,.061880942,1.3862944,.69314718,3.583519,2,0,1,0,0,0,0,0,0,1,0,0,0,NC,1.3111104
7.5335622,.29325625,11.042922,.04011105,1.3862944,.69314718,3.4339871,1,0,1,0,0,0,0,0,0,0,1,0,0,OH,1.5603533
6.4716344,.29320183,10.95954,.015075201,1.3862944,.69314718,3.4011974,2,0,1,0,0,0,0,1,0,0,0,0,0,OH,1.5603533
7.117465,.29324576,11.695247,.013780008,1.3862944,.69314718,3.8501475,2,0,1,0,0,0,1,0,0,0,0,0,0,OH,1.5603533
6.8197889,.29327601,10.768485,.025850635,1.0986123,.69314718,3.4339871,2,0,1,0,0,0,0,0,0,0,1,0,0,OH,1.5603533
7.0378466,.29320914,10.95954,.026556401,1.3862944,.69314718,3.713572,2,0,0,1,0,0,0,0,1,0,0,0,0,OH,1.5603533
7.0376139,.2932775,10.388995,.046976671,1.3862944,0,3.7841897,1,0,0,0,1,0,0,0,1,0,0,0,0,OH,1.5603533
8.2440767,.29326248,11.695247,.042514592,1.6094379,1.3862944,3.8286414,4,0,0,1,0,0,0,0,0,1,0,0,0,OH,1.5603533
7.7065578,.29327217,10.657259,.070128269,1.3862944,.69314718,3.4339871,1,0,0,1,0,0,0,0,0,1,0,0,0,OH,1.5603533
7.659451,.29323867,11.695247,.023693431,1.3862944,1.0986123,3.8918202,2,0,0,1,0,0,0,0,0,1,0,0,0,OH,1.5603533
6.8737254,.29322389,11.258033,.016721098,1.0986123,.69314718,3.3672957,1,0,0,1,0,0,0,1,0,0,0,0,0,OH,1.5603533
7.5591235,.29324943,10.532096,.06858214,1.6094379,1.3862944,2.9957323,3,0,0,1,0,0,0,0,0,1,0,0,0,OH,1.5603533
7.1358538,.29324186,11.695247,.014035698,1.6094379,.69314718,3.7841897,2,0,1,0,0,0,1,0,0,0,0,0,0,OH,1.5603533
7.2616253,.29325598,11.258033,.02464572,1.0986123,.69314718,3.4011974,2,0,0,1,0,0,0,1,0,0,0,0,0,OH,1.5603533
6.2809219,.29318112,10.768485,.01508006,1.3862944,.69314718,3.4657359,2,0,1,0,0,0,0,0,1,0,0,0,0,OH,1.5603533
7.5664129,.29326862,11.119883,.038380664,1.3862944,.69314718,3.583519,2,0,1,0,0,0,1,0,0,0,0,0,0,OH,1.5603533
6.8241816,.29322442,10.221941,.044845343,1.0986123,.69314718,3.3322046,2,0,0,0,1,0,0,0,0,0,1,0,0,OH,1.5603533
7.277627,.29329014,10.868568,.036969889,1.6094379,.69314718,3.4011974,2,0,0,1,0,0,0,0,0,0,1,0,0,OH,1.5603533
7.873384,.29324549,10.868568,.06707532,1.0986123,.69314718,3.6375861,2,0,0,0,1,0,0,0,0,0,1,0,0,OH,1.5603533
7.5417948,.29323885,8.922658,.33701614,1.6094379,1.0986123,4.3040652,2,0,1,0,0,0,1,0,0,0,0,0,0,OH,1.5603533
7.3369527,.29324746,11.258033,.026573708,1.3862944,.69314718,3.4011974,2,0,0,1,0,0,0,0,0,1,0,0,0,OH,1.5603533
7.6930823,.29326284,11.119883,.043563403,1.9459101,1.6094379,4.1588831,3,0,0,1,0,0,0,1,0,0,0,0,0,OH,1.5603533
8.9584789,.29328489,10.95954,.18126833,1.3862944,.69314718,3.583519,2,0,1,0,0,0,0,0,1,0,0,0,0,OH,1.5603533
7.7191157,.29326576,10.868568,.057487532,1.3862944,.69314718,3.4965076,2,0,1,0,0,0,1,0,0,0,0,0,0,OH,1.5603533
7.068162,.29320043,10.768485,.033136409,1.6094379,1.0986123,3.8501475,2,0,0,1,0,0,0,0,1,0,0,0,0,OH,1.5603533
6.2442918,.29315758,9.4334841,.055241831,1.0986123,.69314718,3.6635616,2,0,0,0,1,0,0,0,0,0,1,0,0,OH,1.5603533
7.0195379,.29324266,10.768485,.031565055,1.3862944,.69314718,3.5553482,2,0,0,1,0,0,0,0,0,0,1,0,0,OH,1.5603533
6.4765682,.2931999,10.221941,.031676728,1.7917595,.69314718,3.5263605,1,0,0,0,1,0,0,0,0,0,1,0,0,OH,1.5603533
7.3057122,.29324374,10.95954,.034714971,1.3862944,.69314718,3.7376697,1,0,0,1,0,0,0,0,1,0,0,0,0,OH,1.5603533
6.551291,.29317632,10.388995,.028882245,1.6094379,.69314718,3.4657359,1,0,1,0,0,0,0,1,0,0,0,0,0,OH,1.5603533
7.3276806,.2932519,11.119883,.030229101,1.6094379,.69314718,3.8286414,2,0,0,1,0,0,0,0,0,1,0,0,0,OH,1.5603533
7.1651044,.29324451,9.7699566,.099101856,1.3862944,1.0986123,3.8286414,2,0,0,0,1,0,0,1,0,0,0,0,0,OH,1.5603533
7.9548392,.29326141,10.868568,.072768822,1.9459101,1.7917595,3.8501475,6,0,0,1,0,0,0,0,1,0,0,0,0,OH,1.5603533
6.7247887,.29319501,10.95954,.019417964,1.7917595,.69314718,3.6375861,2,0,0,1,0,0,0,0,0,1,0,0,0,OH,1.5603533
6.7322783,.29322097,10.657259,.02646956,1.0986123,.69314718,3.4011974,1,0,1,0,0,0,0,1,0,0,0,0,0,OH,1.5603533
